E10,E0,E23,E20,E9,E11,E18,E24,E19,E17,E8,E25,E4,E12,E3,E15,E7,E14,E5,E16,E2,E6,E21,E1,E13,E22
,"[18113, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[0, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[1, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[0, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[0, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[1, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[0, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[1, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[1, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[0, 'rhost=211.214.161.141', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[40389, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[1, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:20']",,,,,,,"[0, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[3, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:23']",,,,,,,"[0, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[1, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24']",,,,,,,"[0, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24']",,,,,,,"[0, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24']",,,,,,,"[1, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24']",,,,,,,"[1, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24']",,,,,,,"[0, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.194', '(82-68-222-194.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '21:23:24']",,,,,,,"[2, 'rhost=82.77.200.128', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[7106, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:50']",,,,,,,"[23099, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[4, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '217.187.83.139', '0', 'Sun', 'Jul', '10', '03:55:15']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[3, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[21168, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[1, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[1, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[1, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[1, 'rhost=211.137.205.253', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[7193, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[1, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[1, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[0, 'rhost=68.143.156.89.nw.nuvox.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[38703, 'rhost=202-132-40-29.adsl.ttn.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[14, 'rhost=202-132-40-29.adsl.ttn.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,"[0, '82.68.222.195', '(82-68-222-195.dsl.in-addr.zen.co.uk)', 'Sun', 'Jul', '17', '23:21:54']",,,,,,,"[13, 'rhost=202-132-40-29.adsl.ttn.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,,,,,,,,"[13, 'rhost=202-132-40-29.adsl.ttn.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,,,,,,,,"[14, 'rhost=202-132-40-29.adsl.ttn.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,,,,,,,,"[13, 'rhost=202-132-40-29.adsl.ttn.net', ' user=root']",,,,,,,,,
,"[0, '220.94.205.45', '0', 'Sun', 'Jul', '10', '13:17:22']",,,,,,,,,,,,,,,"[14, 'rhost=202-132-40-29.adsl.ttn.net', ' user=root']",,,,,,,,,
,"[70317, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[13, 'rhost=202-132-40-29.adsl.ttn.net', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[36152, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[1, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[1, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=c51471f2c.cable.wanadoo.nl', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[3660, 'rhost=61-220-159-99.hinet-ip.hinet.net', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=61-220-159-99.hinet-ip.hinet.net', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=61-220-159-99.hinet-ip.hinet.net', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[12372, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[0, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:43']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[1, '211.107.232.1', '0', 'Fri', 'Jul', '15', '23:42:44']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[14404, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:04']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:04']",,,,,,,,,,,,,,,"[0, 'rhost=202.181.236.180', ' user=root']",,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:04']",,,,,,,,,,,,,,,,,,,,,,,,
,"[3, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '212.65.68.82', '0', 'Sat', 'Jul', '16', '08:14:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[6696, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:12']",,,,,,,,,,,,,,,,,,,,,,,,
,"[2, '218.146.61.230', '0', 'Sun', 'Jul', '17', '08:06:14']",,,,,,,,,,,,,,,,,,,,,,,,
,"[5873, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '210.245.165.136', '0', 'Sun', 'Jul', '17', '09:44:07']",,,,,,,,,,,,,,,,,,,,,,,,
,"[14694, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:48']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:48']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:48']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:48']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:48']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:48']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:48']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:48']",,,,,,,,,,,,,,,,,,,,,,,,
,"[1, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
,"[0, '211.72.151.162', '0', 'Mon', 'Jul', '18', '03:26:49']",,,,,,,,,,,,,,,,,,,,,,,,
