log message,log key,parameter value vector
Jun 19 04:09:02 cupsd startup succeeded,cupsd startup succeeded,[5]
Jun 19 04:09:11 restart.,restart.,[9]
Jun 19 04:09:11 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[0]
Jun 19 04:15:18 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[367, 'news', '0']"
Jun 19 04:15:18 session closed for user news,session closed for user <*>,"[0, 'news']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[84341, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']"
Jun 20 04:02:54 session opened for user cyrus by (uid=0),session opened for user <*> by (uid=<*>),"[1315, 'cyrus', '0']"
Jun 20 04:02:54 session closed for user cyrus,session closed for user <*>,"[0, 'cyrus']"
Jun 20 04:02:55 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jun 20 04:08:37 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[342, 'news', '0']"
Jun 20 04:08:38 session closed for user news,session closed for user <*>,"[1, 'news']"
Jun 20 04:44:39 Received SNMP packet(s) from 67.170.148.126,Received SNMP packet(s) from <*>,"[2161, '67.170.148.126']"
Jun 20 09:20:05 check pass; user unknown,check pass; user unknown,[16526]
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:05 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:05 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:06 check pass; user unknown,check pass; user unknown,[1]
Jun 20 09:20:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:07 check pass; user unknown,check pass; user unknown,[1]
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:07 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:07 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:07 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:08 check pass; user unknown,check pass; user unknown,[1]
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 20 09:20:08 check pass; user unknown,check pass; user unknown,[0]
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, '65.166.159.14']"
Jun 21 04:06:57 session opened for user cyrus by (uid=0),session opened for user <*> by (uid=<*>),"[67609, 'cyrus', '0']"
Jun 21 04:06:58 session closed for user cyrus,session closed for user <*>,"[1, 'cyrus']"
Jun 21 04:06:59 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jun 21 04:13:03 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[364, 'news', '0']"
Jun 21 04:13:04 session closed for user news,session closed for user <*>,"[1, 'news']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,"[17012, '217.60.212.66']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,"[0, '217.60.212.66']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,"[0, '217.60.212.66']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,"[0, '217.60.212.66']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,"[0, '217.60.212.66']"
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,"[0, '217.60.212.66']"
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[66050, 'n219076184117.netvigator.com']"
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'n219076184117.netvigator.com']"
Jun 22 03:17:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[9, 'n219076184117.netvigator.com']"
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, 'n219076184117.netvigator.com']"
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'n219076184117.netvigator.com']"
Jun 22 03:17:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[9, 'n219076184117.netvigator.com']"
Jun 22 03:17:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, 'n219076184117.netvigator.com']"
Jun 22 03:17:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'n219076184117.netvigator.com']"
Jun 22 03:17:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[6, 'n219076184117.netvigator.com']"
Jun 22 03:17:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[3, 'n219076184117.netvigator.com']"
Jun 22 03:17:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, 'n219076184117.netvigator.com']"
Jun 22 03:17:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'n219076184117.netvigator.com']"
Jun 22 03:18:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[6, 'n219076184117.netvigator.com']"
Jun 22 03:18:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[3, 'n219076184117.netvigator.com']"
Jun 22 03:18:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, 'n219076184117.netvigator.com']"
Jun 22 03:18:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'n219076184117.netvigator.com']"
Jun 22 03:18:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[4, 'n219076184117.netvigator.com']"
Jun 22 03:18:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, 'n219076184117.netvigator.com']"
Jun 22 03:18:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[3, 'n219076184117.netvigator.com']"
Jun 22 03:18:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[1, 'n219076184117.netvigator.com']"
Jun 22 03:18:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[0, 'n219076184117.netvigator.com']"
Jun 22 03:18:20 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[4, 'n219076184117.netvigator.com']"
Jun 22 03:18:22 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=root,"[2, 'n219076184117.netvigator.com']"
Jun 22 04:05:58 session opened for user cyrus by (uid=0),session opened for user <*> by (uid=<*>),"[2856, 'cyrus', '0']"
Jun 22 04:05:59 session closed for user cyrus,session closed for user <*>,"[1, 'cyrus']"
Jun 22 04:06:00 ALERT exited abnormally with [1],ALERT exited abnormally with [1],[1]
Jun 22 04:11:42 session opened for user news by (uid=0),session opened for user <*> by (uid=<*>),"[342, 'news', '0']"
Jun 22 04:11:42 session closed for user news,session closed for user <*>,"[0, 'news']"
Jun 22 04:30:55 check pass; user unknown,check pass; user unknown,[1153]
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:55 check pass; user unknown,check pass; user unknown,[0]
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:55 check pass; user unknown,check pass; user unknown,[0]
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:55 check pass; user unknown,check pass; user unknown,[0]
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:55 check pass; user unknown,check pass; user unknown,[0]
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:55 check pass; user unknown,check pass; user unknown,[0]
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:55 check pass; user unknown,check pass; user unknown,[0]
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:55 check pass; user unknown,check pass; user unknown,[0]
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:56 check pass; user unknown,check pass; user unknown,[1]
Jun 22 04:30:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 04:30:56 check pass; user unknown,check pass; user unknown,[0]
Jun 22 04:30:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,"[0, 'ip-216-69-169-168.ip.secureserver.net']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[31534, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,connection from <*> (<*>) at <*>:<*>:<*>,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']"
