log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jun 19 04:15:18 session opened for user news by (uid=0),E86,"[367, 'news', '0']",367,[122],[248],,,,,,,,,,,,,
Jun 19 04:15:18 session closed for user news,E12,"[0, 'news']",0,[122],,,,,,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[84341, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",84341,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E88,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[195],[248],[276],[282],[249],,,,,,,,,,
Jun 20 04:02:54 session opened for user cyrus by (uid=0),E86,"[1315, 'cyrus', '0']",1315,[209],[248],,,,,,,,,,,,,
Jun 20 04:02:54 session closed for user cyrus,E12,"[0, 'cyrus']",0,[209],,,,,,,,,,,,,,
Jun 20 04:02:55 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jun 20 04:08:37 session opened for user news by (uid=0),E86,"[342, 'news', '0']",342,[122],[248],,,,,,,,,,,,,
Jun 20 04:08:38 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jun 20 04:44:39 Received SNMP packet(s) from 67.170.148.126,E85,"[2161, '67.170.148.126']",2161,[124],,,,,,,,,,,,,,
Jun 20 09:20:05 check pass; user unknown,E60,[16526],16526,,,,,,,,,,,,,,,
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:05 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:05 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:06 check pass; user unknown,E60,[1],1,,,,,,,,,,,,,,,
Jun 20 09:20:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:07 check pass; user unknown,E60,[1],1,,,,,,,,,,,,,,,
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:07 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:07 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:07 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:08 check pass; user unknown,E60,[1],1,,,,,,,,,,,,,,,
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 20 09:20:08 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E31,"[0, '65.166.159.14']",0,[36],,,,,,,,,,,,,,
Jun 21 04:06:57 session opened for user cyrus by (uid=0),E86,"[67609, 'cyrus', '0']",67609,[209],[248],,,,,,,,,,,,,
Jun 21 04:06:58 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jun 21 04:06:59 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jun 21 04:13:03 session opened for user news by (uid=0),E86,"[364, 'news', '0']",364,[122],[248],,,,,,,,,,,,,
Jun 21 04:13:04 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E89,"[17012, '217.60.212.66']",17012,[216],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E89,"[0, '217.60.212.66']",0,[216],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E89,"[0, '217.60.212.66']",0,[216],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E89,"[0, '217.60.212.66']",0,[216],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E89,"[0, '217.60.212.66']",0,[216],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E89,"[0, '217.60.212.66']",0,[216],,,,,,,,,,,,,,
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[66050, 'n219076184117.netvigator.com']",66050,[128],,,,,,,,,,,,,,
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[0, 'n219076184117.netvigator.com']",0,[128],,,,,,,,,,,,,,
Jun 22 03:17:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[9, 'n219076184117.netvigator.com']",9,[128],,,,,,,,,,,,,,
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[1, 'n219076184117.netvigator.com']",1,[128],,,,,,,,,,,,,,
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[0, 'n219076184117.netvigator.com']",0,[128],,,,,,,,,,,,,,
Jun 22 03:17:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[9, 'n219076184117.netvigator.com']",9,[128],,,,,,,,,,,,,,
Jun 22 03:17:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[1, 'n219076184117.netvigator.com']",1,[128],,,,,,,,,,,,,,
Jun 22 03:17:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[0, 'n219076184117.netvigator.com']",0,[128],,,,,,,,,,,,,,
Jun 22 03:17:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[6, 'n219076184117.netvigator.com']",6,[128],,,,,,,,,,,,,,
Jun 22 03:17:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[3, 'n219076184117.netvigator.com']",3,[128],,,,,,,,,,,,,,
Jun 22 03:17:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[1, 'n219076184117.netvigator.com']",1,[128],,,,,,,,,,,,,,
Jun 22 03:17:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[0, 'n219076184117.netvigator.com']",0,[128],,,,,,,,,,,,,,
Jun 22 03:18:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[6, 'n219076184117.netvigator.com']",6,[128],,,,,,,,,,,,,,
Jun 22 03:18:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[3, 'n219076184117.netvigator.com']",3,[128],,,,,,,,,,,,,,
Jun 22 03:18:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[1, 'n219076184117.netvigator.com']",1,[128],,,,,,,,,,,,,,
Jun 22 03:18:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[0, 'n219076184117.netvigator.com']",0,[128],,,,,,,,,,,,,,
Jun 22 03:18:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[4, 'n219076184117.netvigator.com']",4,[128],,,,,,,,,,,,,,
Jun 22 03:18:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[2, 'n219076184117.netvigator.com']",2,[128],,,,,,,,,,,,,,
Jun 22 03:18:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[3, 'n219076184117.netvigator.com']",3,[128],,,,,,,,,,,,,,
Jun 22 03:18:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[1, 'n219076184117.netvigator.com']",1,[128],,,,,,,,,,,,,,
Jun 22 03:18:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[0, 'n219076184117.netvigator.com']",0,[128],,,,,,,,,,,,,,
Jun 22 03:18:20 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[4, 'n219076184117.netvigator.com']",4,[128],,,,,,,,,,,,,,
Jun 22 03:18:22 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E19,"[2, 'n219076184117.netvigator.com']",2,[128],,,,,,,,,,,,,,
Jun 22 04:05:58 session opened for user cyrus by (uid=0),E86,"[2856, 'cyrus', '0']",2856,[209],[248],,,,,,,,,,,,,
Jun 22 04:05:59 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jun 22 04:06:00 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jun 22 04:11:42 session opened for user news by (uid=0),E86,"[342, 'news', '0']",342,[122],[248],,,,,,,,,,,,,
Jun 22 04:11:42 session closed for user news,E12,"[0, 'news']",0,[122],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E60,[1153],1153,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:56 check pass; user unknown,E60,[1],1,,,,,,,,,,,,,,,
Jun 22 04:30:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 04:30:56 check pass; user unknown,E60,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E31,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[218],,,,,,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[31534, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",31534,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E88,"[1, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",1,[308],[248],[178],[186],[145],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[308],[248],[178],[186],[132],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[308],[248],[178],[186],[132],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[308],[248],[178],[186],[132],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[308],[248],[178],[186],[132],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E88,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[308],[248],[178],[186],[132],,,,,,,,,,
Jun 22 13:16:32 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:32 2005,E88,"[1, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '32 2005']",1,[308],[248],[178],[186],[131],,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[44697, '209.152.168.249']",44697,[268],,,,,,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[0, '209.152.168.249']",0,[268],,,,,,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[0, '209.152.168.249']",0,[268],,,,,,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[0, '209.152.168.249']",0,[268],,,,,,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[0, '209.152.168.249']",0,[268],,,,,,,,,,,,,,
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[1, '209.152.168.249']",1,[268],,,,,,,,,,,,,,
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[0, '209.152.168.249']",0,[268],,,,,,,,,,,,,,
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[0, '209.152.168.249']",0,[268],,,,,,,,,,,,,,
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[0, '209.152.168.249']",0,[268],,,,,,,,,,,,,,
Jun 23 01:41:32 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E89,"[2, '209.152.168.249']",2,[268],,,,,,,,,,,,,,
Jun 23 02:55:14 check pass; user unknown,E60,[4422],4422,,,,,,,,,,,,,,,
Jun 23 02:55:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.60.37.201,E31,"[0, '200.60.37.201']",0,[86],,,,,,,,,,,,,,
Jun 23 04:05:28 session opened for user cyrus by (uid=0),E86,"[4214, 'cyrus', '0']",4214,[209],[248],,,,,,,,,,,,,
Jun 23 04:05:29 session closed for user cyrus,E12,"[1, 'cyrus']",1,[209],,,,,,,,,,,,,,
Jun 23 04:05:30 ALERT exited abnormally with [1],E101,[1],1,,,,,,,,,,,,,,,
Jun 23 04:13:08 session opened for user news by (uid=0),E86,"[458, 'news', '0']",458,[122],[248],,,,,,,,,,,,,
Jun 23 04:13:09 session closed for user news,E12,"[1, 'news']",1,[122],,,,,,,,,,,,,,
Jun 23 23:30:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[69414, '218.22.3.51']",69414,[260],,,,,,,,,,,,,,
Jun 23 23:30:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[0, '218.22.3.51']",0,[260],,,,,,,,,,,,,,
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[1, '218.22.3.51']",1,[260],,,,,,,,,,,,,,
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[0, '218.22.3.51']",0,[260],,,,,,,,,,,,,,
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[0, '218.22.3.51']",0,[260],,,,,,,,,,,,,,
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[0, '218.22.3.51']",0,[260],,,,,,,,,,,,,,
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[1, '218.22.3.51']",1,[260],,,,,,,,,,,,,,
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[0, '218.22.3.51']",0,[260],,,,,,,,,,,,,,
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E19,"[0, '218.22.3.51']",0,[260],,,,,,,,,,,,,,
Jun 24 04:05:34 session opened for user cyrus by (uid=0),E86,"[16529, 'cyrus', '0']",16529,[209],[248],,,,,,,,,,,,,
