,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19,cluster20,cluster21,cluster22,cluster23,cluster24,cluster25,cluster26,cluster27,cluster28,cluster29,cluster30,cluster31,cluster32,cluster33,cluster34,cluster35,cluster36,cluster37,cluster38,cluster39,cluster40,cluster41,cluster42,cluster43,cluster44,cluster45,cluster46,cluster47,cluster48,cluster49,cluster50,cluster51,cluster52,cluster53,cluster54,cluster55,cluster56,cluster57,cluster58,cluster59,cluster60,cluster61,cluster62,cluster63,cluster64,cluster65,cluster66,cluster67,cluster68,cluster69,cluster70,cluster71,cluster72,cluster73,cluster74,cluster75,cluster76,cluster77,cluster78,cluster79,cluster80,cluster81,cluster82,cluster83,cluster84,cluster85,cluster86,cluster87,cluster88,cluster89,cluster90
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
"," connection from  aml-sfh-badslwanadoonl at sun jul   
",0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
"," sdpd v started
",0,0,0,0," alert exited abnormally with []
"," session closed for user news
"," session opened for user news by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
"," connection from  aml-sfh-badslwanadoonl at sun jul   
",0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
"," succeeded
",0,0,0,0," alert exited abnormally with []
"," session closed for user cyrus
"," session opened for user cyrus by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
"," connection from  aml-sfh-badslwanadoonl at sun jul   
",0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
"," 
",0,0,0,0," alert exited abnormally with []
"," session closed for user news
"," session opened for user news by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
"," connection from  aml-sfh-badslwanadoonl at sun jul   
",0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user cyrus
"," session opened for user cyrus by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
"," connection from  aml-sfh-badslwanadoonl at sun jul   
",0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user news
"," session opened for user news by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
"," connection from  aml-sfh-badslwanadoonl at sun jul   
",0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user cyrus
"," session opened for user cyrus by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
"," connection from  aml-sfh-badslwanadoonl at sun jul   
",0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user news
"," session opened for user news by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
"," connection from  aml-sfh-badslwanadoonl at sun jul   
",0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user cyrus
"," session opened for user cyrus by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user news
"," session opened for user news by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at wed jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost user
"
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0," alert exited abnormally with []
"," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0,0," session closed for user cyrus
"," session opened for user cyrus by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0,0," session closed for user news
"," session opened for user news by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from  ---dslin-addrzencouk at sun jul   
"," connection from  hosttopspotnet at sun jul   
",0,0,0,0,0,0,0,0,0," connection from  dsl-chn-static-touchtelindianet at sun jul   
",0,0,0,0," connection from   at fri jun   
",0,0,0,0,0,0," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from   at fri jun   
",0,0,0,0,0,0," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from   at fri jun   
",0,0,0,0,0,0," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from   at sat jun   
",0,0,0,0,0,0," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from   at sat jun   
",0,0,0,0,0,0," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from   at sat jun   
",0,0,0,0,0,0," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from   at sat jun   
",0,0,0,0,0,0," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0," connection from   at sat jun   
",0,0,0,0,0,0," session closed for user test
"," session opened for user test by uid
"," check pass user unknown
"," authentication failure logname uid euid tty ruser rhost
"
