E16,E47,E89,E73,E98,E114,E111,E37,E36,E91,E12,E59,E3,E80,E8,E109,E2,E85,E115,E26,E68,E45,E57,E30,E71,E99,E9,E60,E78,E77,E103,E32,E84,E102,E69,E39,E94,E66,E17,E81,E75,E25,E40,E92,E64,E70,E14,E87,E55,E1,E113,E10,E4,E0,E33,E46,E63,E110,E53,E88,E49,E97,E106,E93,E20,E86,E21,E15,E90,E117,E35,E7,E107,E13,E116,E52,E29,E31,E76,E51,E67,E50,E96,E100,E41,E43,E56,E108,E22,E54,E11,E61,E83,E34,E112,E62,E74,E105,E19,E79,E38,E28,E24,E65,E42,E23,E58,E5,E48,E101,E6,E72,E18,E95,E82,E104,E27,E44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '65.166.159.14']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[0, '61.53.154.93']",,[1153],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[0, '61.53.154.93']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4633, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[1, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[0, '61.53.154.93']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[1, '61.53.154.93']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[1, '61.53.154.93']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[2, '61.53.154.93']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[53088, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[1, '61.53.154.93']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[1, '61.53.154.93']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[46096, '62-192-102-94.dsl.easynet.nl']",,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[0, '62-192-102-94.dsl.easynet.nl']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'ip-216-69-169-168.ip.secureserver.net']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[1, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",,,"[1, '62-192-102-94.dsl.easynet.nl']",,[4422],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '200.60.37.201']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",,,"[3, '62-192-102-94.dsl.easynet.nl']",,[1874],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",,,"[2, '62-192-102-94.dsl.easynet.nl']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[0, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",,,"[1, '62-192-102-94.dsl.easynet.nl']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8549, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",,,"[0, '62-192-102-94.dsl.easynet.nl']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[350, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",,,"[2, '62-192-102-94.dsl.easynet.nl']",,[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[85924, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[1, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '32 2005']",,,"[0, '62-192-102-94.dsl.easynet.nl']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[357, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[53039, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '11 2005']",,,"[0, '62-192-102-94.dsl.easynet.nl']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[17217, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '11 2005']",,,"[21529, 'csnsu.nsuok.edu']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[340, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '11 2005']",,,"[0, 'csnsu.nsuok.edu']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[31635, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '11 2005']",,,"[0, 'csnsu.nsuok.edu']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[371, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'massive.merukuru.org']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '11 2005']",,,"[0, 'csnsu.nsuok.edu']",,[2631],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[6035, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.115.206.155']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '11 2005']",,,"[0, 'csnsu.nsuok.edu']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[333, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.115.206.155']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '11 2005']",,,"[0, 'csnsu.nsuok.edu']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[36214, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.115.206.155']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[7, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '18 2005']",,,"[0, 'csnsu.nsuok.edu']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[371, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.115.206.155']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '18 2005']",,,"[1, 'csnsu.nsuok.edu']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[11247, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211.115.206.155']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '18 2005']",,,"[0, 'csnsu.nsuok.edu']",,[31147],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'biblioteka.wsi.edu.pl']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '18 2005']",,,"[0, 'csnsu.nsuok.edu']",,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'biblioteka.wsi.edu.pl']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '18 2005']",,,"[5012, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'biblioteka.wsi.edu.pl']",,,,,,,,,,,,,,,,"[1, 'test']",,,,,,,,,,,,,,,"[0, '218.69.108.57', '0', 'Fri Jun 24 18', '55', '18 2005']",,,"[2, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'biblioteka.wsi.edu.pl']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[16713, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[2, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'biblioteka.wsi.edu.pl']",,,,,,,,,,,,,,,,"[175, 'root']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[2, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[17669, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'biblioteka.wsi.edu.pl']",,,,,,,,,,,,,,,,"[0, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[0, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[467, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'biblioteka.wsi.edu.pl']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[2, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[28167, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'biblioteka.wsi.edu.pl']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[1, 'h64-187-1-131.gtconnect.net']",,[339],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[346, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[1, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[556, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[0, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[361, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[0, 'news']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[2, 'h64-187-1-131.gtconnect.net']",,[10],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1004, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[0, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[332, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[1, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[36317, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[4, 'h64-187-1-131.gtconnect.net']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[367, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[22459, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[78899, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[0, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[356, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[0, 'news']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[0, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[47507, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'zummit.com']",,,,,,,,,,,,,,,,"[1, 'test']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[1, '60.30.224.116']",,[34018],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '210.229.150.228']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[0, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'test', '509']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '210.229.150.228']",,,,,,,,,,,,,,,,"[0, 'test']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[2, '60.30.224.116']",,[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[38755, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '210.229.150.228']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '210.118.170.95', '0', 'Sat Jun 25 09', '20', '24 2005']",,,"[1, '60.30.224.116']",,[3],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[373, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '210.229.150.228']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[36306, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[0, '60.30.224.116']",,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[10872, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '210.229.150.228']",,,,,,,,,,,,,,,,"[0, 'cyrus']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[1, '60.30.224.116']",,[22184],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[342, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'c9063558.virtua.com.br']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[2, '60.30.224.116']",,[2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[15888, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'c9063558.virtua.com.br']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[4390, '195.129.24.210']",,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[385, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'c9063558.virtua.com.br']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[0, '195.129.24.210']",,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[96, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 'c9063558.virtua.com.br']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[9, '195.129.24.210']",,[26675],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[334, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[0, '195.129.24.210']",,[67915],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2195, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[0, 'cyrus']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[4, '195.129.24.210']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[364, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '30 2005']",,,"[7495, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[18136, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[1, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '31 2005']",,,"[0, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[343, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '31 2005']",,,"[2, '60.30.224.116']",,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[73761, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[0, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '31 2005']",,,"[0, '60.30.224.116']",,[1],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[383, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[1, 'news']",,,,,,,,,,,,,,,"[3, '211.167.68.59', '0', 'Sat Jun 25 19', '25', '34 2005']",,,"[0, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[9636, 'cyrus', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[1, 'cyrus']",,,,,,,,,,,,,,,"[20376, '61.74.96.178', '0', 'Wed Jun 29 03', '22', '22 2005']",,,"[1, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[327, 'news', '0']",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, '211-76-104-65.ebix.net.tw']",,,,,,,,,,,,,,,,"[0, 'news']",,,,,,,,,,,,,,,"[0, '61.74.96.178', '0', 'Wed Jun 29 03', '22', '22 2005']",,,"[0, '60.30.224.116']",,[0],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[46156, 'cyrus', '0']",,,,,,,,
