log message,log key,parameter value vector,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15
Jun 19 04:15:18 session opened for user news by (uid=0),E101,"[367, 'news', '0']",367,[75],[5],,,,,,,,,,,,,
Jun 19 04:15:18 session closed for user news,E33,"[0, 'news']",0,[75],,,,,,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[84341, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",84341,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 03:40:59 connection from 222.33.90.199 (0) at Mon Jun 20 03:40:59 2005,E117,"[0, '222.33.90.199', '0', 'Mon Jun 20 03', '40', '59 2005']",0,[95],[5],[25],[297],[241],,,,,,,,,,
Jun 20 04:02:54 session opened for user cyrus by (uid=0),E101,"[1315, 'cyrus', '0']",1315,[106],[5],,,,,,,,,,,,,
Jun 20 04:02:54 session closed for user cyrus,E33,"[0, 'cyrus']",0,[106],,,,,,,,,,,,,,
Jun 20 04:02:55 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jun 20 04:08:37 session opened for user news by (uid=0),E101,"[342, 'news', '0']",342,[75],[5],,,,,,,,,,,,,
Jun 20 04:08:38 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jun 20 04:44:39 Received SNMP packet(s) from 67.170.148.126,E104,"[2161, '67.170.148.126']",2161,[195],,,,,,,,,,,,,,
Jun 20 09:20:05 check pass; user unknown,E116,[16526],16526,,,,,,,,,,,,,,,
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:05 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:05 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:06 check pass; user unknown,E116,[1],1,,,,,,,,,,,,,,,
Jun 20 09:20:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:07 check pass; user unknown,E116,[1],1,,,,,,,,,,,,,,,
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:07 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:07 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:07 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:07 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:08 check pass; user unknown,E116,[1],1,,,,,,,,,,,,,,,
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 20 09:20:08 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 20 09:20:08 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,E17,"[0, '65.166.159.14']",0,[216],,,,,,,,,,,,,,
Jun 21 04:06:57 session opened for user cyrus by (uid=0),E101,"[67609, 'cyrus', '0']",67609,[106],[5],,,,,,,,,,,,,
Jun 21 04:06:58 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jun 21 04:06:59 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jun 21 04:13:03 session opened for user news by (uid=0),E101,"[364, 'news', '0']",364,[75],[5],,,,,,,,,,,,,
Jun 21 04:13:04 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E115,"[17012, '217.60.212.66']",17012,[307],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E115,"[0, '217.60.212.66']",0,[307],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E115,"[0, '217.60.212.66']",0,[307],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E115,"[0, '217.60.212.66']",0,[307],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E115,"[0, '217.60.212.66']",0,[307],,,,,,,,,,,,,,
Jun 21 08:56:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,E115,"[0, '217.60.212.66']",0,[307],,,,,,,,,,,,,,
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[66050, 'n219076184117.netvigator.com']",66050,[125],,,,,,,,,,,,,,
Jun 22 03:17:26 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[0, 'n219076184117.netvigator.com']",0,[125],,,,,,,,,,,,,,
Jun 22 03:17:35 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[9, 'n219076184117.netvigator.com']",9,[125],,,,,,,,,,,,,,
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[1, 'n219076184117.netvigator.com']",1,[125],,,,,,,,,,,,,,
Jun 22 03:17:36 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[0, 'n219076184117.netvigator.com']",0,[125],,,,,,,,,,,,,,
Jun 22 03:17:45 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[9, 'n219076184117.netvigator.com']",9,[125],,,,,,,,,,,,,,
Jun 22 03:17:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[1, 'n219076184117.netvigator.com']",1,[125],,,,,,,,,,,,,,
Jun 22 03:17:46 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[0, 'n219076184117.netvigator.com']",0,[125],,,,,,,,,,,,,,
Jun 22 03:17:52 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[6, 'n219076184117.netvigator.com']",6,[125],,,,,,,,,,,,,,
Jun 22 03:17:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[3, 'n219076184117.netvigator.com']",3,[125],,,,,,,,,,,,,,
Jun 22 03:17:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[1, 'n219076184117.netvigator.com']",1,[125],,,,,,,,,,,,,,
Jun 22 03:17:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[0, 'n219076184117.netvigator.com']",0,[125],,,,,,,,,,,,,,
Jun 22 03:18:02 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[6, 'n219076184117.netvigator.com']",6,[125],,,,,,,,,,,,,,
Jun 22 03:18:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[3, 'n219076184117.netvigator.com']",3,[125],,,,,,,,,,,,,,
Jun 22 03:18:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[1, 'n219076184117.netvigator.com']",1,[125],,,,,,,,,,,,,,
Jun 22 03:18:06 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[0, 'n219076184117.netvigator.com']",0,[125],,,,,,,,,,,,,,
Jun 22 03:18:10 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[4, 'n219076184117.netvigator.com']",4,[125],,,,,,,,,,,,,,
Jun 22 03:18:12 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[2, 'n219076184117.netvigator.com']",2,[125],,,,,,,,,,,,,,
Jun 22 03:18:15 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[3, 'n219076184117.netvigator.com']",3,[125],,,,,,,,,,,,,,
Jun 22 03:18:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[1, 'n219076184117.netvigator.com']",1,[125],,,,,,,,,,,,,,
Jun 22 03:18:16 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[0, 'n219076184117.netvigator.com']",0,[125],,,,,,,,,,,,,,
Jun 22 03:18:20 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[4, 'n219076184117.netvigator.com']",4,[125],,,,,,,,,,,,,,
Jun 22 03:18:22 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,E107,"[2, 'n219076184117.netvigator.com']",2,[125],,,,,,,,,,,,,,
Jun 22 04:05:58 session opened for user cyrus by (uid=0),E101,"[2856, 'cyrus', '0']",2856,[106],[5],,,,,,,,,,,,,
Jun 22 04:05:59 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jun 22 04:06:00 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jun 22 04:11:42 session opened for user news by (uid=0),E101,"[342, 'news', '0']",342,[75],[5],,,,,,,,,,,,,
Jun 22 04:11:42 session closed for user news,E33,"[0, 'news']",0,[75],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E116,[1153],1153,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:55 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:55 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:56 check pass; user unknown,E116,[1],1,,,,,,,,,,,,,,,
Jun 22 04:30:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 04:30:56 check pass; user unknown,E116,[0],0,,,,,,,,,,,,,,,
Jun 22 04:30:56 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=ip-216-69-169-168.ip.secureserver.net,E17,"[0, 'ip-216-69-169-168.ip.secureserver.net']",0,[288],,,,,,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[31534, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",31534,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:30 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",0,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:30 2005,E117,"[1, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '30 2005']",1,[93],[5],[57],[130],[271],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[93],[5],[57],[130],[269],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[93],[5],[57],[130],[269],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[93],[5],[57],[130],[269],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[93],[5],[57],[130],[269],,,,,,,,,,
Jun 22 13:16:31 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:31 2005,E117,"[0, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '31 2005']",0,[93],[5],[57],[130],[269],,,,,,,,,,
Jun 22 13:16:32 connection from 210.245.165.136 (0) at Wed Jun 22 13:16:32 2005,E117,"[1, '210.245.165.136', '0', 'Wed Jun 22 13', '16', '32 2005']",1,[93],[5],[57],[130],[66],,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[44697, '209.152.168.249']",44697,[308],,,,,,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[0, '209.152.168.249']",0,[308],,,,,,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[0, '209.152.168.249']",0,[308],,,,,,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[0, '209.152.168.249']",0,[308],,,,,,,,,,,,,,
Jun 23 01:41:29 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[0, '209.152.168.249']",0,[308],,,,,,,,,,,,,,
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[1, '209.152.168.249']",1,[308],,,,,,,,,,,,,,
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[0, '209.152.168.249']",0,[308],,,,,,,,,,,,,,
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[0, '209.152.168.249']",0,[308],,,,,,,,,,,,,,
Jun 23 01:41:30 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[0, '209.152.168.249']",0,[308],,,,,,,,,,,,,,
Jun 23 01:41:32 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=209.152.168.249  user=guest,E115,"[2, '209.152.168.249']",2,[308],,,,,,,,,,,,,,
Jun 23 02:55:14 check pass; user unknown,E116,[4422],4422,,,,,,,,,,,,,,,
Jun 23 02:55:14 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=200.60.37.201,E17,"[0, '200.60.37.201']",0,[156],,,,,,,,,,,,,,
Jun 23 04:05:28 session opened for user cyrus by (uid=0),E101,"[4214, 'cyrus', '0']",4214,[106],[5],,,,,,,,,,,,,
Jun 23 04:05:29 session closed for user cyrus,E33,"[1, 'cyrus']",1,[106],,,,,,,,,,,,,,
Jun 23 04:05:30 ALERT exited abnormally with [1],E97,[1],1,,,,,,,,,,,,,,,
Jun 23 04:13:08 session opened for user news by (uid=0),E101,"[458, 'news', '0']",458,[75],[5],,,,,,,,,,,,,
Jun 23 04:13:09 session closed for user news,E33,"[1, 'news']",1,[75],,,,,,,,,,,,,,
Jun 23 23:30:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[69414, '218.22.3.51']",69414,[94],,,,,,,,,,,,,,
Jun 23 23:30:03 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[0, '218.22.3.51']",0,[94],,,,,,,,,,,,,,
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[1, '218.22.3.51']",1,[94],,,,,,,,,,,,,,
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[0, '218.22.3.51']",0,[94],,,,,,,,,,,,,,
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[0, '218.22.3.51']",0,[94],,,,,,,,,,,,,,
Jun 23 23:30:04 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[0, '218.22.3.51']",0,[94],,,,,,,,,,,,,,
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[1, '218.22.3.51']",1,[94],,,,,,,,,,,,,,
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[0, '218.22.3.51']",0,[94],,,,,,,,,,,,,,
Jun 23 23:30:05 authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.22.3.51  user=root,E107,"[0, '218.22.3.51']",0,[94],,,,,,,,,,,,,,
Jun 24 04:05:34 session opened for user cyrus by (uid=0),E101,"[16529, 'cyrus', '0']",16529,[106],[5],,,,,,,,,,,,,
