log message,log key,parameter value vector
Sep 18 15:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 18 15:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 18 15:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 18 15:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 18 15:42:05 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[184]
Sep 18 16:05:53 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1428]
Sep 18 16:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[188]
Sep 18 16:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 18 16:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 18 16:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 18 16:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 18 16:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 18 16:58:41 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1180]
Sep 18 17:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[620]
Sep 18 17:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 18 17:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 18 17:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 18 17:17:18 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[17]
Sep 18 17:32:49 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[931]
Sep 18 17:33:08 System is powering down.,System is powering down.,[19]
Sep 19 09:37:49 New seat seat0.,New seat seat0.,[57881]
Sep 19 09:37:49 Watching system buttons on /dev/input/event3 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event3', '(Power', 'Button)']"
Sep 19 09:37:49 Watching system buttons on /dev/input/event0 (Power Button),Watching system buttons on   ,"[0, '/dev/input/event0', '(Power', 'Button)']"
Sep 19 09:37:49 Watching system buttons on /dev/input/event2 (Lid Switch),Watching system buttons on   ,"[0, '/dev/input/event2', '(Lid', 'Switch)']"
Sep 19 09:37:49 Watching system buttons on /dev/input/event1 (Sleep Button),Watching system buttons on   ,"[0, '/dev/input/event1', '(Sleep', 'Button)']"
Sep 19 09:37:49 Watching system buttons on /dev/input/event7 (Logitech USB Receiver),Watching system buttons on /dev/input/event7 (Logitech USB Receiver),[0]
Sep 19 09:37:49 Watching system buttons on /dev/input/event9 (Logitech USB Receiver Consumer Control),Watching system buttons on      ,"[0, '/dev/input/event9', '(Logitech', 'USB', 'Receiver', 'Consumer', 'Control)']"
Sep 19 09:37:49 Watching system buttons on /dev/input/event10 (Logitech USB Receiver System Control),Watching system buttons on      ,"[0, '/dev/input/event10', '(Logitech', 'USB', 'Receiver', 'System', 'Control)']"
Sep 19 09:37:49 Watching system buttons on /dev/input/event4 (AT Translated Set 2 keyboard),Watching system buttons on      ,"[0, '/dev/input/event4', '(AT', 'Translated', 'Set', '2', 'keyboard)']"
Sep 19 09:37:51 pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),pam_unix(gdm-launch-environment:session): session opened for user gdm by (uid=0),[2]
Sep 19 09:37:51 New session c1 of user gdm.,New session  of user ,"[0, 'c1', 'gdm.']"
Sep 19 09:37:51 pam_unix(systemd-user:session): session opened for user gdm by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'gdm']"
"Sep 19 09:37:54 Registered Authentication Agent for unix-session:c1 (system bus name :1.25 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[3, 'unix-session:c1', ':1.25']"
Sep 19 09:38:01 pam_unix(gdm-password:session): session opened for user intern by (uid=0),pam_unix(gdm-password:session): session opened for user intern by (uid=0),[7]
Sep 19 09:38:01 New session 2 of user intern.,New session  of user ,"[0, '2', 'intern.']"
Sep 19 09:38:01 pam_unix(systemd-user:session): session opened for user intern by (uid=0),pam_unix(systemd-user:session): session opened for user  by (uid=0),"[0, 'intern']"
"Sep 19 09:38:08 Registered Authentication Agent for unix-session:2 (system bus name :1.80 [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","Registered Authentication Agent for  (system bus name  [/usr/bin/gnome-shell], object path /org/freedesktop/PolicyKit1/AuthenticationAgent, locale en_GB.UTF-8)","[7, 'unix-session:2', ':1.80']"
Sep 19 09:38:17 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[9]
Sep 19 09:39:00 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[43]
Sep 19 09:39:00 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 09:39:11 pam_unix(polkit-1:session): session opened for user root by (uid=1000),pam_unix(polkit-1:session): session opened for user root by (uid=1000),[11]
Sep 19 09:39:11 intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],intern: Executing command [USER=root] [TTY=unknown] [CWD=/home/intern] [COMMAND=/usr/lib/update-notifier/package-system-locked],[0]
"Sep 19 10:05:35 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[1584]
"Sep 19 10:05:35 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[0]
"Sep 19 10:05:43 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[8]
"Sep 19 10:05:43 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[0]
Sep 19 10:05:59 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[16]
Sep 19 10:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[182]
Sep 19 10:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 10:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 19 10:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 10:23:57 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[416]
Sep 19 10:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[904]
Sep 19 10:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 11:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 19 11:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 11:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 19 11:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 11:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 19 11:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 11:40:53 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[112]
Sep 19 11:44:32 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern,"[219, ' ']"
Sep 19 11:44:43 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern,"[11, ' ']"
Sep 19 11:44:51 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[8]
Sep 19 12:08:49 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[1438]
Sep 19 12:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[12]
Sep 19 12:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 12:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 19 12:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 12:39:02 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1321]
Sep 19 12:39:02 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 12:39:28 pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost=  user=intern,pam_unix(gdm-password:auth): authentication failure; logname= uid=0 euid=0 tty=/dev/tty2 ruser= rhost= user=intern,"[26, ' ']"
Sep 19 12:39:34 gkr-pam: unlocked login keyring,gkr-pam: unlocked login keyring,[6]
"Sep 19 12:49:36 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[602]
"Sep 19 12:49:36 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[0]
Sep 19 12:50:01 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[25]
"Sep 19 12:53:17 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[196]
"Sep 19 12:53:17 asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered","asked to register item /org/freedesktop/secrets/collection/login/1, but it's already registered",[0]
Sep 19 12:53:42 [system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[system] Failed to activate service 'org.bluez': timed out (service_start_timeout=25000ms),[25]
Sep 19 13:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[919]
Sep 19 13:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 13:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 19 13:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 13:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
Sep 19 13:39:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 14:09:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1800]
Sep 19 14:09:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 14:17:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[480]
Sep 19 14:17:01 pam_unix(cron:session): session closed for user root,pam_unix(cron:session): session closed for user root,[0]
Sep 19 14:39:01 pam_unix(cron:session): session opened for user root by (uid=0),pam_unix(cron:session): session opened for user root by (uid=0),[1320]
